465,298,785,324,342,766
429,320,783,336,333,809
395,343,782,344,322,850
362,364,781,350,312,888
330,384,780,351,305,922
296,401,777,348,297,951
264,418,774,342,286,976
228,433,769,333,274,998
191,445,762,325,261,1020
164,456,759,316,248,1040
131,466,761,304,234,1057
96,474,759,289,223,1074
61,479,756,275,218,1091
28,482,753,261,214,1106
-7,484,750,249,209,1118
-40,484,749,237,201,1127
-73,483,748,226,192,1131
-105,480,745,214,183,1127
-137,476,744,205,171,1119
-169,470,743,197,158,1104
-199,463,743,189,147,1085
-228,457,743,180,139,1059
-255,450,741,173,130,1030
-284,441,737,168,123,998
-311,432,733,164,113,965
-338,423,729,161,101,930
-362,415,726,158,90,893
-387,407,723,156,83,856
-407,400,718,155,75,817
-426,395,713,153,65,775
-446,391,711,151,53,729
-464,388,707,148,47,683
-478,387,705,143,43,632
-492,389,702,136,36,581
-506,391,699,128,30,530
-517,393,697,118,25,481
-528,396,694,109,21,434
-535,400,692,98,15,390
-541,405,691,88,9,348
-546,410,688,77,4,309
-550,414,687,67,-1,274
-553,418,686,57,-7,243
-554,422,686,47,-16,217
-556,425,687,36,-22,195
-558,427,688,26,-27,179
-561,428,689,18,-32,165
-562,428,691,11,-39,154
-563,428,695,5,-45,143
-563,427,697,1,-52,133
-565,425,700,-1,-60,123
-566,424,703,-3,-68,113
-567,421,707,-4,-74,102
-567,419,709,-4,-79,89
-566,416,709,-4,-87,75
-563,415,710,-3,-100,60
-557,413,713,-4,-114,41
-554,411,716,-7,-125,21
-553,407,715,-11,-133,5
-554,403,714,-15,-141,-6
-554,398,715,-19,-150,-14
-555,390,715,-22,-160,-18
-556,381,717,-27,-171,-21
-556,367,720,-32,-183,-26
-558,349,722,-38,-195,-34
-559,326,727,-46,-210,-50
-562,299,732,-55,-225,-72
-561,271,736,-65,-242,-103
-561,240,739,-74,-260,-144
-562,205,743,-81,-287,-196
-560,170,747,-84,-318,-256
-556,130,757,-85,-347,-329
-543,89,766,-85,-378,-427
-525,51,775,-83,-415,-551
-509,15,780,-67,-462,-703
-490,-19,791,-36,-517,-871
-448,-43,800,20,-570,-1068
-400,-60,796,103,-615,-1284
-320,-72,769,226,-662,-1527
-165,-83,746,369,-718,-1799
57,-81,732,503,-742,-2115
278,-62,727,564,-655,-2462
461,-50,705,523,-494,-2757
558,-56,643,377,-383,-2871
640,-46,582,239,-389,-2825
718,-32,543,175,-429,-2625
792,-24,513,175,-451,-2365
876,-29,509,222,-485,-2083
961,-36,523,270,-501,-1829
1028,-32,546,292,-456,-1622
1064,-18,559,288,-378,-1454
1077,-3,560,267,-295,-1313
1080,9,557,234,-227,-1187
1076,15,555,196,-163,-1067
1065,16,555,157,-97,-943
1053,14,561,120,-40,-817
1036,14,573,86,5,-686
1020,14,585,59,45,-557
1004,17,596,48,77,-431
989,24,605,49,105,-313
969,31,624,57,131,-204
947,36,641,66,153,-102
924,42,657,72,170,-7
899,52,671,74,193,84
873,66,686,74,223,168
845,82,699,71,259,245
814,98,710,68,292,314
783,114,717,67,322,373
750,131,726,67,339,425
709,150,739,65,344,476
672,167,755,60,344,525
643,180,765,56,345,569
614,194,774,54,349,606
581,207,782,53,353,638
549,217,790,54,352,665
518,227,797,55,348,685
490,236,799,60,346,699
458,247,801,67,345,707
423,257,801,77,342,713
392,269,802,87,329,715
359,281,799,99,309,715
330,295,798,110,284,713
307,309,802,119,263,709
287,324,809,119,244,697
264,338,813,115,233,686
241,351,813,109,228,675
220,365,812,105,218,666
201,376,814,102,204,658
180,387,817,102,194,651
162,398,820,104,186,644
142,409,821,108,174,637
125,418,822,114,160,631
109,427,825,122,148,622
96,436,826,130,137,610
81,445,825,140,125,593
65,455,824,149,111,574
54,464,825,154,99,553
41,473,824,155,88,532
28,483,822,153,78,515
19,493,819,150,71,500
7,503,816,146,66,487
-1,512,813,143,60,475
-8,521,812,139,54,462
-16,529,810,134,50,448
-28,536,808,127,48,435
-40,543,806,120,45,425
-49,549,805,111,43,416
-58,554,804,101,42,406
-67,559,803,91,41,395
-80,561,802,82,40,385
-94,564,798,75,39,377
-105,564,795,71,38,369
-114,565,793,69,35,358
-123,564,792,66,30,344
-128,565,791,62,23,326
-130,566,791,56,18,303
-133,568,790,47,17,276
-136,568,788,38,15,251
-139,569,787,29,12,227
-142,569,786,19,10,208
-144,570,786,11,10,192
-147,570,786,3,10,180
-149,570,787,-2,9,170
-153,571,788,-7,7,163
-156,572,790,-12,5,158
-157,572,793,-16,4,154
-158,572,795,-21,4,149
-161,572,799,-26,4,144
-163,572,802,-31,6,139
-167,570,805,-33,9,133
-171,569,805,-33,11,129
-174,567,805,-29,12,126
-179,565,805,-24,12,123
-185,562,805,-18,11,124
-189,558,803,-12,9,129
-195,554,802,-7,5,134
-205,548,798,-2,-1,143
-217,540,794,2,-8,156
-232,531,789,5,-18,173
-247,519,784,8,-31,189
-263,504,778,11,-45,203
-281,485,772,11,-60,215
-301,463,767,7,-78,222
-327,436,765,-1,-102,224
-360,402,765,-14,-131,223
-395,362,768,-35,-159,213
-421,315,778,-60,-187,182
-440,256,794,-87,-233,109
-455,193,813,-108,-284,-2
-453,132,836,-111,-329,-176
-441,81,859,-91,-358,-396
-420,46,855,-31,-393,-672
-382,25,829,63,-459,-964
-278,16,802,180,-531,-1260
-130,12,792,265,-530,-1564
92,9,765,296,-481,-1860
292,3,755,236,-422,-2119
454,-2,737,116,-332,-2284
573,-4,697,-19,-309,-2312
650,-4,657,-101,-326,-2245
715,-4,630,-90,-342,-2088
794,-11,622,-29,-361,-1909
869,-25,638,42,-369,-1726
927,-32,666,86,-337,-1552
967,-26,684,104,-279,-1391
987,-15,685,106,-221,-1243
996,-4,681,106,-165,-1104
990,6,677,107,-110,-965
983,10,674,111,-63,-829
972,11,677,112,-25,-694
950,15,685,111,11,-563
927,17,692,108,40,-436
906,17,697,106,61,-318
888,19,704,107,81,-212
867,30,717,113,108,-121
841,41,730,119,139,-40
814,54,738,129,169,32
794,68,743,141,194,96
768,86,747,153,218,152
732,105,752,164,234,206
694,123,760,170,244,264
660,141,770,171,245,323
633,157,778,167,246,378
604,174,786,160,250,427
576,193,789,154,258,470
546,210,790,151,261,503
514,225,793,149,259,531
488,238,800,147,256,554
468,252,811,139,250,568
447,264,822,127,248,575
421,279,825,115,257,576
395,294,820,108,265,577
365,311,815,108,263,579
337,325,812,114,254,583
314,334,813,118,241,591
293,342,818,117,227,598
276,349,824,110,219,605
259,356,829,103,213,608
239,362,829,98,204,609
217,367,828,98,191,610
198,371,828,105,176,610
180,375,829,118,161,608
164,381,831,133,147,603
149,389,830,148,134,594
134,397,829,160,119,583
122,406,829,169,101,571
115,415,833,171,84,558
102,425,836,166,76,547
87,439,836,157,74,537
69,456,831,152,69,532
54,473,827,150,59,528
39,489,825,152,48,526
25,505,825,156,39,526
12,521,824,159,31,527
2,534,824,161,21,529
-7,545,824,162,12,532
-15,555,827,160,9,536
-24,566,828,157,11,537
-33,575,827,155,13,536
-42,584,825,154,13,533
-53,590,823,155,12,531
-62,594,822,157,14,528
-69,597,821,158,18,524
-78,600,817,159,21,519
-88,602,812,159,22,514
-97,605,807,158,22,512
-107,608,802,157,24,509
-116,610,798,154,27,508
-127,612,792,149,29,505
-142,612,785,143,31,503
-155,610,778,137,30,502
-166,609,772,131,30,500
-179,607,768,124,33,493
-192,605,765,115,38,483
-206,602,764,103,46,465
-218,599,762,89,57,440
-231,596,758,74,68,407
-241,593,755,59,69,366
-251,590,752,45,69,322
-258,587,748,31,70,278
-267,584,744,20,67,239
-273,581,740,12,62,209
-277,579,737,6,56,188
-279,577,735,5,47,178
-282,575,733,6,40,175
-283,573,730,11,33,181
-286,571,727,18,24,189
-289,570,726,26,16,199
-294,569,724,35,8,212
-300,568,721,44,0,226
-304,567,721,52,-4,239
-305,565,722,57,-5,248
-311,563,720,57,-1,252
-317,560,716,55,-2,253
-327,555,714,50,-10,250
-339,550,713,42,-16,246
-351,544,713,31,-23,241
-365,536,713,18,-33,235
-378,526,713,5,-44,228
-394,513,714,-7,-55,220
-411,497,712,-19,-67,212
-425,476,711,-29,-86,202
-437,450,711,-39,-111,186
-442,420,716,-53,-138,159
-444,387,723,-71,-162,120
-449,348,732,-98,-189,61
-458,307,741,-129,-222,-8
-471,261,750,-161,-257,-89
-488,216,757,-187,-295,-176
-504,174,762,-201,-340,-268
-515,133,762,-192,-399,-373
-522,93,765,-163,-466,-488
-514,57,776,-114,-531,-622
-484,29,779,-51,-585,-778
-406,8,774,34,-640,-977
-265,-0,760,138,-684,-1225
-42,9,743,256,-693,-1560
245,43,757,341,-645,-1956
487,69,788,334,-504,-2359
624,72,779,177,-283,-2633
676,63,718,-19,-152,-2722
703,54,636,-122,-202,-2581
747,55,587,-111,-296,-2324
826,44,572,1,-371,-2000
908,33,587,130,-424,-1686
982,34,621,235,-422,-1414
1040,38,659,298,-377,-1199
1070,49,685,308,-303,-1046
1082,60,701,286,-219,-930
1084,71,710,243,-130,-838
1067,81,713,187,-33,-754
1034,89,712,134,54,-665
989,97,709,97,116,-560
942,103,708,77,153,-447
902,108,714,79,173,-329
872,110,726,92,188,-217
846,114,738,113,200,-117
809,123,752,131,222,-26
773,133,762,148,243,59
737,143,770,163,261,136
704,154,774,176,276,201
669,166,778,188,292,256
631,182,781,197,305,304
593,200,787,202,313,345
559,217,792,202,317,380
526,233,797,196,317,407
496,249,799,188,319,431
466,266,800,184,322,448
434,283,800,183,321,462
401,299,798,186,317,474
369,314,794,195,306,486
338,327,790,206,292,499
306,342,784,220,273,512
279,355,781,232,252,524
257,369,778,241,230,532
241,384,778,246,209,534
229,397,782,242,189,528
216,411,787,231,173,517
204,425,794,211,164,499
193,437,797,187,157,478
180,449,799,161,150,456
159,462,798,138,144,437
139,471,797,120,136,425
120,479,796,109,121,418
101,486,798,102,104,415
85,490,799,99,87,414
70,492,802,99,71,415
60,493,805,99,55,412
53,494,809,99,41,405
50,495,814,97,30,391
47,498,822,91,25,368
44,501,828,81,28,338
39,504,829,70,32,303
32,508,827,60,34,266
24,512,824,53,35,233
18,516,822,48,33,203
13,521,820,45,30,179
12,524,818,43,26,158
14,528,818,39,22,140
18,533,819,35,19,122
22,538,819,30,18,105
25,542,820,24,17,91
28,547,819,17,18,78
29,551,818,13,20,68
30,556,816,10,19,61
31,559,817,9,15,55
34,562,820,7,11,50
36,564,822,3,10,46
36,566,822,1,10,45
36,568,822,0,7,46
37,569,823,2,4,46
37,570,823,4,2,47
38,571,824,5,2,46
39,571,826,7,0,46
38,571,827,6,1,45
38,571,827,4,2,45
39,572,827,2,3,46
39,572,827,1,4,46
39,573,826,1,3,46
40,573,827,1,4,46
39,574,827,1,5,47
39,574,827,1,5,48
38,575,826,1,5,52
36,575,826,2,5,56
34,575,824,3,4,61
34,574,823,4,3,66
33,573,823,5,2,71
31,573,823,7,1,74
28,572,822,9,-0,76
25,571,821,9,-2,78
21,569,820,9,-5,79
20,568,819,8,-7,80
19,566,820,7,-8,78
19,565,822,4,-8,76
18,563,823,1,-6,71
17,562,823,-3,-5,67
15,562,824,-5,-5,63
13,561,825,-6,-4,60
13,561,826,-7,-4,58
12,560,826,-7,-3,56
11,559,827,-7,-2,55
10,559,827,-7,-2,54
11,560,827,-6,-1,52
10,560,829,-5,-1,49
9,560,830,-5,0,47
9,559,831,-6,2,45
8,561,833,-7,4,42
8,561,832,-7,6,39
7,560,832,-6,7,36
6,560,833,-6,7,34
5,559,834,-6,9,32
6,558,834,-6,10,30
5,558,833,-5,10,27
4,558,832,-3,11,24
2,557,831,-1,10,20
1,557,830,2,10,17
1,557,830,3,9,13
1,558,828,4,8,9
2,559,827,4,9,5
3,559,827,2,9,1
4,560,826,-1,9,-3
5,561,826,-4,10,-7
5,561,826,-7,10,-10
6,560,826,-10,11,-12
6,560,826,-12,11,-14
6,559,828,-12,10,-15
6,559,829,-12,9,-15
7,558,831,-11,9,-15
8,557,832,-11,10,-17
9,557,833,-11,11,-19
9,556,833,-11,13,-22
9,556,833,-10,13,-24
10,555,834,-9,13,-26
10,554,835,-9,14,-29
10,553,835,-10,16,-31
9,553,835,-10,18,-34
9,551,835,-11,19,-37
9,550,835,-12,22,-41
9,548,836,-13,24,-47
9,545,837,-16,26,-54
9,541,839,-18,31,-61
11,538,841,-22,35,-69
12,536,843,-25,40,-78
12,534,845,-27,44,-87
11,532,847,-28,50,-95
10,528,849,-29,53,-102
10,522,851,-29,55,-108
9,518,853,-26,59,-115
8,513,857,-21,64,-124
8,507,858,-7,73,-135
8,502,860,15,84,-152
10,499,863,46,99,-175
9,497,868,80,116,-199
7,495,873,114,139,-223
6,494,874,153,167,-246
6,497,873,196,191,-271
7,502,870,245,207,-298
7,508,867,295,226,-327
9,516,863,345,255,-358
12,526,857,394,287,-395
12,540,847,441,320,-436
13,555,832,484,351,-477
18,572,817,519,379,-518
26,591,801,542,408,-565
29,609,784,554,433,-611
36,625,766,556,449,-650
40,643,746,550,462,-682
48,657,727,539,476,-706
60,669,708,526,495,-729
74,680,687,515,516,-755
85,689,666,508,535,-784
96,698,649,505,551,-814
107,705,631,504,566,-842
120,712,615,505,580,-871
136,718,602,506,590,-899
148,724,589,507,597,-927
160,729,578,506,597,-950
178,733,570,502,596,-971
203,736,560,496,600,-993
228,737,547,492,611,-1017
253,739,535,490,615,-1042
274,738,520,493,618,-1063
295,737,510,497,618,-1079
320,734,504,497,611,-1088
346,729,501,494,604,-1092
374,726,500,489,599,-1092
398,720,498,484,602,-1087
424,710,492,484,617,-1077
448,703,485,491,629,-1067
469,694,479,507,630,-1057
488,687,478,528,627,-1048
504,680,483,545,618,-1042
532,674,488,551,612,-1041
549,667,488,549,615,-1047
559,658,490,543,640,-1058
574,644,492,533,653,-1069
582,626,487,523,646,-1075
589,611,480,519,634,-1077
603,593,481,516,625,-1081
616,575,485,510,622,-1085
625,554,489,497,625,-1087
633,536,492,482,628,-1087
642,520,495,467,632,-1088
653,499,502,450,638,-1092
663,478,515,429,637,-1099
671,460,519,410,630,-1107
676,437,531,392,621,-1114
677,413,546,373,607,-1118
680,389,556,355,591,-1117
687,362,569,339,577,-1114
694,337,581,323,567,-1110
697,309,592,307,563,-1104
705,283,602,293,557,-1095
715,256,612,280,547,-1086
728,228,621,270,525,-1075
742,203,631,262,496,-1060
754,179,642,258,468,-1034
764,156,652,255,445,-998
773,135,663,255,431,-950
781,116,673,256,418,-895
789,97,681,258,403,-835
794,79,689,259,384,-775
797,64,695,260,362,-716
798,51,702,258,335,-658
800,37,707,252,302,-602
809,19,710,240,252,-545
827,-2,717,224,194,-486
855,-28,713,205,132,-409
891,-56,700,187,69,-301
946,-87,685,168,-10,-131
1014,-101,679,135,-94,97
1090,-94,675,67,-177,401
1168,-74,665,-32,-274,746
1252,-44,644,-158,-407,1115
1325,9,611,-312,-593,1518
1375,73,594,-476,-792,1943
1417,139,611,-654,-923,2403
1473,184,654,-833,-935,2846
1504,186,695,-998,-835,3220
1474,161,701,-1127,-748,3519
1406,100,665,-1178,-693,3718
1335,20,638,-1155,-666,3830
1262,-71,616,-1078,-664,3837
1164,-163,614,-952,-685,3721
1050,-246,637,-817,-702,3544
934,-313,672,-689,-691,3312
818,-356,700,-576,-660,3059
703,-370,712,-479,-618,2792
593,-371,721,-393,-575,2531
488,-353,724,-318,-532,2281
394,-326,725,-252,-492,2046
311,-284,729,-199,-461,1820
236,-237,735,-157,-428,1609
169,-186,742,-124,-394,1412
115,-127,751,-103,-359,1228
67,-66,765,-91,-323,1062
30,-3,784,-92,-285,919
-4,58,798,-101,-244,796
-32,115,807,-110,-201,692
-56,162,809,-114,-163,600
-75,202,815,-109,-133,517
-93,236,821,-98,-105,441
-105,266,830,-82,-77,368
-117,293,835,-65,-50,301
-131,315,835,-45,-24,243
-144,336,832,-20,-0,195
-155,355,828,9,21,152
-164,373,820,41,42,108
-172,391,815,73,64,64
-181,408,809,105,80,21
-190,424,803,133,94,-19
-200,440,792,161,107,-56
-207,456,782,190,118,-91
-204,473,776,218,127,-127
-209,489,775,244,134,-168
-217,510,776,265,144,-206
-226,527,770,284,148,-238
-232,544,762,302,151,-264
-231,560,758,318,155,-288
-228,575,756,329,165,-310
-227,592,756,332,186,-331
-225,611,746,332,213,-352
-222,628,731,334,235,-373
-216,643,720,339,251,-395
-212,658,711,344,263,-418
-204,671,703,348,284,-449
-194,684,693,350,311,-488
-190,696,678,353,334,-533
-191,707,657,361,350,-573
-187,720,636,375,358,-606
-182,732,616,391,358,-637
-172,744,604,403,359,-668
-162,756,592,408,369,-699
-150,766,577,403,389,-728
-139,777,558,392,417,-755
-122,788,539,378,449,-778
-105,796,518,361,467,-796
-84,803,495,344,482,-813
-62,811,475,327,488,-833
-26,817,457,311,484,-851
4,825,442,291,465,-869
27,830,437,271,466,-886
49,833,435,251,477,-897
71,833,427,233,501,-904
95,831,417,220,530,-909
121,827,407,214,550,-917
146,822,401,210,567,-925
176,818,399,206,583,-939
204,813,397,201,599,-955
232,808,393,195,609,-974
263,800,388,193,611,-992
297,792,387,195,611,-1012
329,782,385,202,615,-1034
359,770,383,215,613,-1057
387,759,385,231,606,-1079
416,747,386,247,599,-1101
447,735,391,259,588,-1121
474,723,398,268,575,-1137
501,709,403,271,558,-1149
525,695,409,269,546,-1155
544,682,413,258,540,-1150
559,668,417,242,538,-1133
577,650,424,221,537,-1106
598,629,433,196,538,-1076
616,607,443,169,544,-1046
631,585,453,147,543,-1018
645,564,463,131,536,-992
660,542,479,119,526,-969
671,519,497,111,519,-948
680,499,516,105,519,-929
688,478,533,101,519,-912
694,456,546,102,518,-897
698,435,562,104,517,-881
700,414,576,106,519,-865
707,392,587,105,520,-850
715,371,598,103,513,-836
722,348,609,100,499,-823
728,326,618,97,483,-809
733,305,630,94,466,-790
738,285,639,90,448,-766
745,262,649,84,433,-738
751,240,659,78,419,-706
759,216,669,70,402,-671
771,187,678,60,380,-634
789,153,691,47,344,-593
813,120,702,32,305,-543
855,88,707,19,266,-474
905,47,717,7,218,-364
974,0,727,-9,163,-218
1062,-43,721,-36,76,-15
1170,-79,701,-76,-44,230
1292,-98,674,-143,-227,538
1398,-85,654,-256,-456,898
1470,-21,645,-455,-724,1352
1524,55,651,-712,-970,1875
1586,117,687,-1015,-1065,2461
1664,147,722,-1294,-1051,3026
1719,114,736,-1510,-1015,3523
1744,2,732,-1570,-903,3877
1706,-158,734,-1504,-775,4071
1587,-357,731,-1323,-680,4061
1431,-523,730,-1107,-639,3921
1252,-629,767,-905,-604,3659
1076,-679,790,-750,-552,3345
903,-665,754,-631,-506,3001
753,-612,714,-526,-483,2676
616,-540,683,-425,-475,2387
505,-457,676,-343,-472,2142
409,-371,680,-284,-466,1931
334,-286,693,-252,-449,1737
270,-204,708,-237,-419,1554
211,-123,715,-233,-384,1380
158,-47,716,-222,-352,1223
111,22,717,-204,-319,1090
71,85,717,-179,-287,977
36,138,719,-152,-259,880
6,184,723,-126,-232,794
-21,224,731,-106,-203,714
-47,258,738,-99,-173,637
-71,290,744,-99,-146,565
-94,318,748,-104,-122,499
-116,341,751,-109,-101,441
-133,361,753,-111,-84,391
-146,378,756,-110,-67,343
-158,394,762,-105,-50,292
-170,407,769,-97,-32,243
-181,418,774,-85,-13,198
-190,426,777,-69,4,153
-197,432,776,-49,21,106
-205,437,773,-24,37,55
-211,440,770,4,51,3
-217,444,772,29,66,-51
-219,450,776,48,84,-104
-222,460,773,62,105,-161
-227,472,766,76,124,-218
-230,482,759,92,142,-275
-229,492,753,109,163,-329
-226,504,750,126,186,-384
-224,520,742,143,212,-444
-223,538,731,162,234,-503
-221,553,721,183,249,-559
-221,569,715,200,259,-607
-217,589,712,213,267,-649
